name,path,sha,size,url,html_url,git_url,download_url,type,repo
2017-11-25 - Sexto evento - Taller de RMarkdown,2017-11-25 - Sexto evento - Taller de RMarkdown,0ebd9371155ffab4fd3cc390e4a7e95e1cd6588a,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2017-11-25%20-%20Sexto%20evento%20-%20Taller%20de%20RMarkdown?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2017-11-25%20-%20Sexto%20evento%20-%20Taller%20de%20RMarkdown,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/0ebd9371155ffab4fd3cc390e4a7e95e1cd6588a,NA,dir,meetup-presentations_buenosaires
2018-03-27 - Primer evento 2018,2018-03-27 - Primer evento 2018,b922e1b8766c2ff25c289af7395a3d30ba7a1274,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2018-03-27%20-%20Primer%20evento%202018?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2018-03-27%20-%20Primer%20evento%202018,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/b922e1b8766c2ff25c289af7395a3d30ba7a1274,NA,dir,meetup-presentations_buenosaires
2018-05-19 - Segundo evento - R desde Cero,2018-05-19 - Segundo evento - R desde Cero,57b93c6f7332840275acf04e3184f24cb7b0deb6,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2018-05-19%20-%20Segundo%20evento%20-%20R%20desde%20Cero?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2018-05-19%20-%20Segundo%20evento%20-%20R%20desde%20Cero,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/57b93c6f7332840275acf04e3184f24cb7b0deb6,NA,dir,meetup-presentations_buenosaires
2018-08-04 - De SPSS a R,2018-08-04 - De SPSS a R,c9c9e632492b0c81436b6d3ff3889a19b38126fa,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2018-08-04%20-%20De%20SPSS%20a%20R?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2018-08-04%20-%20De%20SPSS%20a%20R,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/c9c9e632492b0c81436b6d3ff3889a19b38126fa,NA,dir,meetup-presentations_buenosaires
2018-12-03 - Taller de Blogdown,2018-12-03 - Taller de Blogdown,8ca9f2b1987479311c62328b3ccc80cb4fcb896e,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2018-12-03%20-%20Taller%20de%20Blogdown?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2018-12-03%20-%20Taller%20de%20Blogdown,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/8ca9f2b1987479311c62328b3ccc80cb4fcb896e,NA,dir,meetup-presentations_buenosaires
2019-06-15-webscrapping-y-datos-meteorologicos,2019-06-15-webscrapping-y-datos-meteorologicos,e4b6f1c6a00307d1764c32bc7c80bd39461a3f1e,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2019-06-15-webscrapping-y-datos-meteorologicos?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2019-06-15-webscrapping-y-datos-meteorologicos,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/e4b6f1c6a00307d1764c32bc7c80bd39461a3f1e,NA,dir,meetup-presentations_buenosaires
2019-09-14-Git_Rstudio,2019-09-14-Git_Rstudio,d93d9a9c715f7de0c7e7c5741f0fd6e769fb9c64,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2019-09-14-Git_Rstudio?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2019-09-14-Git_Rstudio,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/d93d9a9c715f7de0c7e7c5741f0fd6e769fb9c64,NA,dir,meetup-presentations_buenosaires
2019-10-19-R_para_nerds,2019-10-19-R_para_nerds,70d6459df56e8b347df6d23df1a38b385f32f84b,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/2019-10-19-R_para_nerds?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/2019-10-19-R_para_nerds,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/70d6459df56e8b347df6d23df1a38b385f32f84b,NA,dir,meetup-presentations_buenosaires
Banner,Banner,da8911a68b620a3acc6e49092c12082f4dd752c0,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/Banner?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/Banner,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/da8911a68b620a3acc6e49092c12082f4dd752c0,NA,dir,meetup-presentations_buenosaires
Invitation_Letters,Invitation_Letters,22f7909892c930195e812c1bf1db8f8ea4e144b7,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/Invitation_Letters?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/Invitation_Letters,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/22f7909892c930195e812c1bf1db8f8ea4e144b7,NA,dir,meetup-presentations_buenosaires
Otros Eventos,Otros Eventos,2976b4fbe34562f7db1c522b4c6c41ed44ad1015,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/Otros%20Eventos?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/Otros%20Eventos,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/2976b4fbe34562f7db1c522b4c6c41ed44ad1015,NA,dir,meetup-presentations_buenosaires
logos,logos,9c9a070081396e84996b411b4df987fc179fbfc4,0,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/contents/logos?ref=master,https://github.com/rladies/meetup-presentations_buenosaires/tree/master/logos,https://api.github.com/repos/rladies/meetup-presentations_buenosaires/git/trees/9c9a070081396e84996b411b4df987fc179fbfc4,NA,dir,meetup-presentations_buenosaires
2017-07_Launch_Event,2017-07_Launch_Event,b3576e4399db9cf409916117e3a83d5d7e0b7f64,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2017-07_Launch_Event?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2017-07_Launch_Event,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/b3576e4399db9cf409916117e3a83d5d7e0b7f64,NA,dir,meetup-presentations_capetown
2017-10-16_DataTransformation,2017-10-16_DataTransformation,424ee6b6b5500fd59abc1836a81a02a5bd4cef30,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2017-10-16_DataTransformation?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2017-10-16_DataTransformation,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/424ee6b6b5500fd59abc1836a81a02a5bd4cef30,NA,dir,meetup-presentations_capetown
2017-11-04_DataViz,2017-11-04_DataViz,e1ffe8792a1bd77a1612028c6d01e81320bc9069,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2017-11-04_DataViz?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2017-11-04_DataViz,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/e1ffe8792a1bd77a1612028c6d01e81320bc9069,NA,dir,meetup-presentations_capetown
2017-12-04_Regex,2017-12-04_Regex,4480ca0e8dfe1fd3fa07765b65d1ae3af9fe0ae3,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2017-12-04_Regex?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2017-12-04_Regex,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/4480ca0e8dfe1fd3fa07765b65d1ae3af9fe0ae3,NA,dir,meetup-presentations_capetown
2018-03-15_BlogsWithR,2018-03-15_BlogsWithR,30cbfe4b6d909f4c89c3ec5cb4d41d4d1ee4d2a1,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2018-03-15_BlogsWithR?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2018-03-15_BlogsWithR,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/30cbfe4b6d909f4c89c3ec5cb4d41d4d1ee4d2a1,NA,dir,meetup-presentations_capetown
2018-04-17_DockerForDataScience,2018-04-17_DockerForDataScience,32945ed18835dd5e9044921cdd6db606b802c543,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2018-04-17_DockerForDataScience?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2018-04-17_DockerForDataScience,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/32945ed18835dd5e9044921cdd6db606b802c543,NA,dir,meetup-presentations_capetown
2018-07-26_MapsWithggmap,2018-07-26_MapsWithggmap,304aad97bd38421a6c1a4510d6feeb7f3260a5ee,0,https://api.github.com/repos/rladies/meetup-presentations_capetown/contents/2018-07-26_MapsWithggmap?ref=master,https://github.com/rladies/meetup-presentations_capetown/tree/master/2018-07-26_MapsWithggmap,https://api.github.com/repos/rladies/meetup-presentations_capetown/git/trees/304aad97bd38421a6c1a4510d6feeb7f3260a5ee,NA,dir,meetup-presentations_capetown
presentaciones,presentaciones,adc94949a6d6f04bc872b14f23ad75bcd88d17cc,0,https://api.github.com/repos/rladies/meetup-presentations_CDMX/contents/presentaciones?ref=master,https://github.com/rladies/meetup-presentations_CDMX/tree/master/presentaciones,https://api.github.com/repos/rladies/meetup-presentations_CDMX/git/trees/adc94949a6d6f04bc872b14f23ad75bcd88d17cc,NA,dir,meetup-presentations_CDMX
2017-11-14 RLadies Charlottesville Kickoff Meeting.pptx,2017-11-14 RLadies Charlottesville Kickoff Meeting.pptx,ad770a8fdde28089477ebb7b4e8d73791a554ce5,4620809,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2017-11-14%20RLadies%20Charlottesville%20Kickoff%20Meeting.pptx?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2017-11-14%20RLadies%20Charlottesville%20Kickoff%20Meeting.pptx,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/ad770a8fdde28089477ebb7b4e8d73791a554ce5,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2017-11-14%20RLadies%20Charlottesville%20Kickoff%20Meeting.pptx,file,meetup-presentations_charlottesville
2017-12-05 Intro to R.Rmd,2017-12-05 Intro to R.Rmd,e12b608bb462fa5e3c9b082a6105835ab14b2c51,11150,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2017-12-05%20Intro%20to%20R.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2017-12-05%20Intro%20to%20R.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/e12b608bb462fa5e3c9b082a6105835ab14b2c51,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2017-12-05%20Intro%20to%20R.Rmd,file,meetup-presentations_charlottesville
2017-12-05 Manipulating data wth dplyr.Rmd,2017-12-05 Manipulating data wth dplyr.Rmd,7705a9cd1a781803d5f9b7b43ff173b766cdb10a,16398,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2017-12-05%20Manipulating%20data%20wth%20dplyr.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2017-12-05%20Manipulating%20data%20wth%20dplyr.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/7705a9cd1a781803d5f9b7b43ff173b766cdb10a,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2017-12-05%20Manipulating%20data%20wth%20dplyr.Rmd,file,meetup-presentations_charlottesville
2018-01-25 Lightning_Talks.pptx,2018-01-25 Lightning_Talks.pptx,8fa5af146cd7f5e1e8cb32770d84006c1ff72f37,3354489,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-01-25%20Lightning_Talks.pptx?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-01-25%20Lightning_Talks.pptx,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/8fa5af146cd7f5e1e8cb32770d84006c1ff72f37,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-01-25%20Lightning_Talks.pptx,file,meetup-presentations_charlottesville
2018-02-22 Creating Websites with R and Hugo.pptx,2018-02-22 Creating Websites with R and Hugo.pptx,bccd2af08b8da5f7d8f52551da5cec5af2f7627b,825279,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-02-22%20Creating%20Websites%20with%20R%20and%20Hugo.pptx?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-02-22%20Creating%20Websites%20with%20R%20and%20Hugo.pptx,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/bccd2af08b8da5f7d8f52551da5cec5af2f7627b,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-02-22%20Creating%20Websites%20with%20R%20and%20Hugo.pptx,file,meetup-presentations_charlottesville
2018-05-01 Git and Github with R.pptx,2018-05-01 Git and Github with R.pptx,b16d8be6d8a9a5cf1e99052c76c2de65308bf939,10872537,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-05-01%20Git%20and%20Github%20with%20R.pptx?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-05-01%20Git%20and%20Github%20with%20R.pptx,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/b16d8be6d8a9a5cf1e99052c76c2de65308bf939,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-05-01%20Git%20and%20Github%20with%20R.pptx,file,meetup-presentations_charlottesville
2018-07-02 R4DS Book Club.pptx,2018-07-02 R4DS Book Club.pptx,914776d7b4ce1e9230b8387e589cbca4ee68987a,10970981,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-07-02%20R4DS%20Book%20Club.pptx?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-02%20R4DS%20Book%20Club.pptx,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/914776d7b4ce1e9230b8387e589cbca4ee68987a,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-07-02%20R4DS%20Book%20Club.pptx,file,meetup-presentations_charlottesville
2018-07-02_R4DS_ visualization.Rmd,2018-07-02_R4DS_ visualization.Rmd,a36a7f7c7bf78fe99b8319c9951e25bfd2b2f23c,25582,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-07-02_R4DS_%20visualization.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-02_R4DS_%20visualization.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/a36a7f7c7bf78fe99b8319c9951e25bfd2b2f23c,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-07-02_R4DS_%20visualization.Rmd,file,meetup-presentations_charlottesville
2018-07-05_R4DS_workflows.Rmd,2018-07-05_R4DS_workflows.Rmd,97862072a04334b4b8993cdc02e0e1aeb41adbb4,4868,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-07-05_R4DS_workflows.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-05_R4DS_workflows.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/97862072a04334b4b8993cdc02e0e1aeb41adbb4,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-07-05_R4DS_workflows.Rmd,file,meetup-presentations_charlottesville
2018-07-20_R4DS_transform.Rmd,2018-07-20_R4DS_transform.Rmd,bafe18f221e59271acff1206b6d7c0e3493fc273,26388,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-07-20_R4DS_transform.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-07-20_R4DS_transform.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/bafe18f221e59271acff1206b6d7c0e3493fc273,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-07-20_R4DS_transform.Rmd,file,meetup-presentations_charlottesville
2018-08-23_R4DS_explore.Rmd,2018-08-23_R4DS_explore.Rmd,59169b542e09842eb1d313160d4be3124f9aafd3,25711,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-08-23_R4DS_explore.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-08-23_R4DS_explore.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/59169b542e09842eb1d313160d4be3124f9aafd3,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-08-23_R4DS_explore.Rmd,file,meetup-presentations_charlottesville
2018-08-29_R4DS_tibbles.Rmd,2018-08-29_R4DS_tibbles.Rmd,21c7c2495d4c1316135b24bc91bb4ebbad578be3,6790,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-08-29_R4DS_tibbles.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-08-29_R4DS_tibbles.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/21c7c2495d4c1316135b24bc91bb4ebbad578be3,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-08-29_R4DS_tibbles.Rmd,file,meetup-presentations_charlottesville
2018-11-27 Social_Media_Analysis.pdf,2018-11-27 Social_Media_Analysis.pdf,0f8894bb0e08482896eebd2881d4eaf442798c16,4782513,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2018-11-27%20Social_Media_Analysis.pdf?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2018-11-27%20Social_Media_Analysis.pdf,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/0f8894bb0e08482896eebd2881d4eaf442798c16,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2018-11-27%20Social_Media_Analysis.pdf,file,meetup-presentations_charlottesville
2019-08-27-R_Tutorial_RMarkdown_Tidyverse (3).pptx,2019-08-27-R_Tutorial_RMarkdown_Tidyverse (3).pptx,247e69b5ebe1ac424ad5749c5d9a2b4ae86fe9d8,4364289,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2019-08-27-R_Tutorial_RMarkdown_Tidyverse%20(3).pptx?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2019-08-27-R_Tutorial_RMarkdown_Tidyverse%20(3).pptx,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/247e69b5ebe1ac424ad5749c5d9a2b4ae86fe9d8,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2019-08-27-R_Tutorial_RMarkdown_Tidyverse%20(3).pptx,file,meetup-presentations_charlottesville
2019-08-27_IntroTidyverse.R,2019-08-27_IntroTidyverse.R,f6f35ca41cf323d25c1b83590cc08cd8c916939e,20039,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2019-08-27_IntroTidyverse.R?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2019-08-27_IntroTidyverse.R,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/f6f35ca41cf323d25c1b83590cc08cd8c916939e,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2019-08-27_IntroTidyverse.R,file,meetup-presentations_charlottesville
2019-08-27_RMarkdown.Rmd,2019-08-27_RMarkdown.Rmd,be686370481f628699f927d838a29cd23716a985,6703,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/2019-08-27_RMarkdown.Rmd?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/2019-08-27_RMarkdown.Rmd,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/be686370481f628699f927d838a29cd23716a985,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/2019-08-27_RMarkdown.Rmd,file,meetup-presentations_charlottesville
Contributor_Code_of_Conduct.md,Contributor_Code_of_Conduct.md,24aa0a3cd4ba4e5248f11e0ccbbacf4a9fe74cb8,1389,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/contents/Contributor_Code_of_Conduct.md?ref=master,https://github.com/rladies/meetup-presentations_charlottesville/blob/master/Contributor_Code_of_Conduct.md,https://api.github.com/repos/rladies/meetup-presentations_charlottesville/git/blobs/24aa0a3cd4ba4e5248f11e0ccbbacf4a9fe74cb8,https://raw.githubusercontent.com/rladies/meetup-presentations_charlottesville/master/Contributor_Code_of_Conduct.md,file,meetup-presentations_charlottesville
meetup-presentations_chicago.Rproj,meetup-presentations_chicago.Rproj,8e3c2ebc99e2e337f7d69948b93529a437590b27,205,https://api.github.com/repos/rladies/meetup-presentations_chicago/contents/meetup-presentations_chicago.Rproj?ref=master,https://github.com/rladies/meetup-presentations_chicago/blob/master/meetup-presentations_chicago.Rproj,https://api.github.com/repos/rladies/meetup-presentations_chicago/git/blobs/8e3c2ebc99e2e337f7d69948b93529a437590b27,https://raw.githubusercontent.com/rladies/meetup-presentations_chicago/master/meetup-presentations_chicago.Rproj,file,meetup-presentations_chicago
20190222_rstudioconf2019,20190222_rstudioconf2019,3c4e6d3a4ed50fb07ec49c7f2e8aa53e8c666559,0,https://api.github.com/repos/rladies/meetup-presentations_columbus/contents/20190222_rstudioconf2019?ref=master,https://github.com/rladies/meetup-presentations_columbus/tree/master/20190222_rstudioconf2019,https://api.github.com/repos/rladies/meetup-presentations_columbus/git/trees/3c4e6d3a4ed50fb07ec49c7f2e8aa53e8c666559,NA,dir,meetup-presentations_columbus
20190314_ggplot2Vol2,20190314_ggplot2Vol2,f3c11044d0763c9ea61f97f4318e207f06ec35e4,0,https://api.github.com/repos/rladies/meetup-presentations_columbus/contents/20190314_ggplot2Vol2?ref=master,https://github.com/rladies/meetup-presentations_columbus/tree/master/20190314_ggplot2Vol2,https://api.github.com/repos/rladies/meetup-presentations_columbus/git/trees/f3c11044d0763c9ea61f97f4318e207f06ec35e4,NA,dir,meetup-presentations_columbus
20190815_useR2019_recap,20190815_useR2019_recap,7c181803964f872fffc300c9977b62535d367aaa,0,https://api.github.com/repos/rladies/meetup-presentations_columbus/contents/20190815_useR2019_recap?ref=master,https://github.com/rladies/meetup-presentations_columbus/tree/master/20190815_useR2019_recap,https://api.github.com/repos/rladies/meetup-presentations_columbus/git/trees/7c181803964f872fffc300c9977b62535d367aaa,NA,dir,meetup-presentations_columbus
R-Ladies_taller_introduccion.pdf,R-Ladies_taller_introduccion.pdf,dde13cad48a895718184a60f85b7ef4a55ed337a,1041841,https://api.github.com/repos/rladies/meetup-presentations_cordoba/contents/R-Ladies_taller_introduccion.pdf?ref=master,https://github.com/rladies/meetup-presentations_cordoba/blob/master/R-Ladies_taller_introduccion.pdf,https://api.github.com/repos/rladies/meetup-presentations_cordoba/git/blobs/dde13cad48a895718184a60f85b7ef4a55ed337a,https://raw.githubusercontent.com/rladies/meetup-presentations_cordoba/master/R-Ladies_taller_introduccion.pdf,file,meetup-presentations_cordoba
taller intro R.R,taller intro R.R,93cd1ee6444b34a1d00d2ac800a66d306d7f5715,2539,https://api.github.com/repos/rladies/meetup-presentations_cordoba/contents/taller%20intro%20R.R?ref=master,https://github.com/rladies/meetup-presentations_cordoba/blob/master/taller%20intro%20R.R,https://api.github.com/repos/rladies/meetup-presentations_cordoba/git/blobs/93cd1ee6444b34a1d00d2ac800a66d306d7f5715,https://raw.githubusercontent.com/rladies/meetup-presentations_cordoba/master/taller%20intro%20R.R,file,meetup-presentations_cordoba
visualizacion de datos con ggplot2,visualizacion de datos con ggplot2,07ffdde674991f4b1642d9df0d95d2608d93ac9e,0,https://api.github.com/repos/rladies/meetup-presentations_cordoba/contents/visualizacion%20de%20datos%20con%20ggplot2?ref=master,https://github.com/rladies/meetup-presentations_cordoba/tree/master/visualizacion%20de%20datos%20con%20ggplot2,https://api.github.com/repos/rladies/meetup-presentations_cordoba/git/trees/07ffdde674991f4b1642d9df0d95d2608d93ac9e,NA,dir,meetup-presentations_cordoba
meetup_16_06_2018,meetup_16_06_2018,4035fe531dbd5b18e9b0e105abf7d51635cc4f04,0,https://api.github.com/repos/rladies/meetup-presentations_curitiba/contents/meetup_16_06_2018?ref=master,https://github.com/rladies/meetup-presentations_curitiba/tree/master/meetup_16_06_2018,https://api.github.com/repos/rladies/meetup-presentations_curitiba/git/trees/4035fe531dbd5b18e9b0e105abf7d51635cc4f04,NA,dir,meetup-presentations_curitiba
BlogdownNetlifyWorkshop-2017,BlogdownNetlifyWorkshop-2017,cc3f36f0dede12c172360cab2e4b48f059f44f57,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/BlogdownNetlifyWorkshop-2017?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/BlogdownNetlifyWorkshop-2017,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/cc3f36f0dede12c172360cab2e4b48f059f44f57,NA,dir,meetup-presentations_dc
GitHub-Workshop-2018,GitHub-Workshop-2018,d1467a64e17338e03d83a319f396815f55d36c4a,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/GitHub-Workshop-2018?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/GitHub-Workshop-2018,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/d1467a64e17338e03d83a319f396815f55d36c4a,NA,dir,meetup-presentations_dc
Lightning Talk_ Fear Setting.pdf,Lightning Talk_ Fear Setting.pdf,d9361f8a6886440d42535a712ff8cde0df81fa4c,978148,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/Lightning%20Talk_%20Fear%20Setting.pdf?ref=master,https://github.com/rladies/meetup-presentations_dc/blob/master/Lightning%20Talk_%20Fear%20Setting.pdf,https://api.github.com/repos/rladies/meetup-presentations_dc/git/blobs/d9361f8a6886440d42535a712ff8cde0df81fa4c,https://raw.githubusercontent.com/rladies/meetup-presentations_dc/master/Lightning%20Talk_%20Fear%20Setting.pdf,file,meetup-presentations_dc
NetworkingCrosswordPuzzle-2017,NetworkingCrosswordPuzzle-2017,ff67c84ffe78cc9173044a13fec0e84af58310c5,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/NetworkingCrosswordPuzzle-2017?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/NetworkingCrosswordPuzzle-2017,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/ff67c84ffe78cc9173044a13fec0e84af58310c5,NA,dir,meetup-presentations_dc
OpenDataMiniHack-2017,OpenDataMiniHack-2017,5dd091f6c8a1f467c99b1a9940e2c3d5bafb7454,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/OpenDataMiniHack-2017?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/OpenDataMiniHack-2017,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/5dd091f6c8a1f467c99b1a9940e2c3d5bafb7454,NA,dir,meetup-presentations_dc
Plumber-API-Workshop,Plumber-API-Workshop,8fb1c1826663340be32376df9370eb435550d7ed,0,https://api.github.com/repos/rladies/meetup-presentations_dc/contents/Plumber-API-Workshop?ref=master,https://github.com/rladies/meetup-presentations_dc/tree/master/Plumber-API-Workshop,https://api.github.com/repos/rladies/meetup-presentations_dc/git/trees/8fb1c1826663340be32376df9370eb435550d7ed,NA,dir,meetup-presentations_dc
